query,design,instance_path,locations

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #722] Lines: 44466-44467
    44466 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_timer3_ch2_mode  <= 3'h0;
    44467 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_timer3_ch2_mode  <= _03347_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #327] Lines: 59594-59595
    59594 |     if (\u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_qspi0_top.qspi_TLFragmenter_1.reset ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_qspi0_top.u_sirv_flash_qspi.insn_cmd_code  <= 8'h03;
    59595 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_qspi0_top.u_sirv_flash_qspi.insn_cmd_code  <= _06222_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #958] Lines: 42431-42432
    42431 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_gpioA_apb_icb2apb.u_rsp_fifo.dp_gt0.rptr_vec_0_dfflrs.qout_r  <= 1'h1;
    42432 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_gpioA_apb_icb2apb.u_rsp_fifo.dp_gt0.rptr_vec_0_dfflrs.qout_r  <= _02553_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #164] Lines: 63190-63191
    63190 |   always @(posedge lfextclk)
    63191 |     \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.bootrom_deglitch.T_8  <= \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.bootrom_deglitch.io_d ;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #1070] Lines: 41492-41493
    41492 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_clk_ctrl.dtcm_active_dffr.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_nice_core.rcv_data_buf_valid_dfflr.qout_r  <= 1'h0;
    41493 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_nice_core.rcv_data_buf_valid_dfflr.qout_r  <= _02289_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #75] Lines: 65259-65260
    65259 |     if (!\u_e203_subsys_top.u_sirv_debug_module.cleardebint_dfflr.rst_n ) \u_e203_subsys_top.u_sirv_debug_module.dm_halt_int_gen[0].dm_debint_dfflr.qout_r  <= 1'h0;
    65260 |     else \u_e203_subsys_top.u_sirv_debug_module.dm_halt_int_gen[0].dm_debint_dfflr.qout_r  <= _06968_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #634] Lines: 54514-54515
    54514 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_tim2.u_comp_ch1.r_is_2nd_event  <= 1'h0;
    54515 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_tim2.u_comp_ch1.r_is_2nd_event  <= _04059_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #545] Lines: 56206-56207
    56206 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_spi1.u_spictrl.u_rxreg.counter  <= 16'h0000;
    56207 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_spi1.u_spictrl.u_rxreg.counter  <= \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_spi1.u_spictrl.u_rxreg.counter_next ;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #31] Lines: 65594-65595
    65594 |     if (\u_e203_subsys_top.u_e203_subsys_main.u_main_ResetCatchAndSync_2_1.reset ) \u_e203_subsys_top.u_sirv_debug_module.u_dm_ResetCatchAndSync_2_1.reset_n_catch_reg.reg_12.q  <= 1'h0;
    65595 |     else \u_e203_subsys_top.u_sirv_debug_module.u_dm_ResetCatchAndSync_2_1.reset_n_catch_reg.reg_12.q  <= _07067_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #155] Lines: 63212-63213
    63212 |   always @(posedge lfextclk)
    63213 |     \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.backupRegs_0  <= _06741_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #430] Lines: 58283-58284
    58283 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_uart2.uart_rx_i.reg_data  <= 8'hff;
    58284 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_uart2.uart_rx_i.reg_data  <= _05791_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #32] Lines: 65590-65591
    65590 |     if (\u_e203_subsys_top.u_e203_subsys_main.u_main_ResetCatchAndSync_2_1.reset ) \u_e203_subsys_top.u_sirv_debug_module.u_dm_ResetCatchAndSync_2_1.reset_n_catch_reg.reg_11.q  <= 1'h0;
    65591 |     else \u_e203_subsys_top.u_sirv_debug_module.u_dm_ResetCatchAndSync_2_1.reset_n_catch_reg.reg_11.q  <= _07066_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #967] Lines: 42373-42374
    42373 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_expl_axi_icb2axi.u_sirv_gnrl_axi_buffer.o_axi_wdata_fifo.dp_gt0.vec_0_dfflrs.qout_r  <= 1'h1;
    42374 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_expl_axi_icb2axi.u_sirv_gnrl_axi_buffer.o_axi_wdata_fifo.dp_gt0.vec_0_dfflrs.qout_r  <= _02540_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #415] Lines: 58421-58422
    58421 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_pwm_apb_icb2apb.u_rsp_fifo.dp_gt0.vec_31_dfflr.qout_r  <= 1'h0;
    58422 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_pwm_apb_icb2apb.u_rsp_fifo.dp_gt0.vec_31_dfflr.qout_r  <= _05898_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #880] Lines: 43057-43058
    43057 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_i2c0.byte_controller.shift  <= 1'h0;
    43058 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_i2c0.byte_controller.shift  <= _02760_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #896] Lines: 43160-43161
    43160 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_i2c0.byte_controller.bit_controller.fSDA  <= 3'h7;
    43161 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_i2c0.byte_controller.bit_controller.fSDA  <= _02810_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #1089] Lines: 41206-41207
    41206 |   always @(posedge \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_itcm_ctrl.ifu_holdup_dffl.clk )
    41207 |     \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_itcm_ctrl.u_itcm_icb_arbt.arbt_num_gt_1_gen.dp_1.u_sirv_gnrl_rspid_fifo.dp_gt_0.dat_dfflr.qout_r  <= _02191_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #110] Lines: 65054-65055
    65054 |     if (\u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.u_sirv_pmu.T_356 ) \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.u_sirv_pmu.u_pmu_core.sleepProgram_0  <= 9'h0f0;
    65055 |     else \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.u_sirv_pmu.u_pmu_core.sleepProgram_0  <= \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.u_sirv_pmu.u_pmu_core.GEN_27 [8:0];

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #542] Lines: 56241-56242
    56241 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_spi1.u_spictrl.u_rxreg.rx_CS  <= 2'h0;
    56242 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_spi1.u_spictrl.u_rxreg.rx_CS  <= \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_spi1.u_spictrl.u_rxreg.rx_NS ;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #726] Lines: 44454-44455
    44454 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_timer3_ch1_mode  <= 3'h0;
    44455 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_timer3_ch1_mode  <= _03343_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #7] Lines: 65696-65697
    65696 |     if (!\u_e203_subsys_top.u_sirv_debug_module.cleardebint_dfflr.rst_n ) \u_e203_subsys_top.u_sirv_debug_module.u_sirv_debug_csr.step_dfflr.qout_r  <= 1'h0;
    65697 |     else \u_e203_subsys_top.u_sirv_debug_module.u_sirv_debug_csr.step_dfflr.qout_r  <= _07092_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #379] Lines: 58876-58877
    58876 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_ppi_fab.u_sirv_gnrl_icb_buffer.u_sirv_gnrl_rsp_fifo.dp_gt0.vec_0_dfflrs.qout_r  <= 1'h1;
    58877 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_ppi_fab.u_sirv_gnrl_icb_buffer.u_sirv_gnrl_rsp_fifo.dp_gt0.vec_0_dfflrs.qout_r  <= _06145_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #398] Lines: 58502-58503
    58502 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_hclkgen_regs.pll_RESET_dfflrs.qout_r  <= 1'h0;
    58503 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_sirv_hclkgen_regs.pll_RESET_dfflrs.qout_r  <= _05921_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #479] Lines: 57636-57637
    57636 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_uart0.uart_rx_i.reg_rx_sync  <= 3'h7;
    57637 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_uart0.uart_rx_i.reg_rx_sync  <= _05404_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #156] Lines: 63209-63210
    63209 |     if (!\u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.io_rtc_dffr.rst_n ) \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.io_rtc_dffr.qout_r  <= 1'h0;
    63210 |     else \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.io_rtc_dffr.qout_r  <= \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.io_rtc_dffr.dnxt ;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #8] Lines: 65692-65693
    65692 |     if (!\u_e203_subsys_top.u_sirv_debug_module.cleardebint_dfflr.rst_n ) \u_e203_subsys_top.u_sirv_debug_module.u_sirv_debug_csr.halt_dfflr.qout_r  <= 1'h0;
    65693 |     else \u_e203_subsys_top.u_sirv_debug_module.u_sirv_debug_csr.halt_dfflr.qout_r  <= _07091_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #1211] Lines: 39031-39032
    39031 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_clk_ctrl.dtcm_active_dffr.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_core.u_e203_exu.u_e203_exu_commit.u_e203_exu_excp.wfi_halt_req_dfflr.qout_r  <= 1'h0;
    39032 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_core.u_e203_exu.u_e203_exu_commit.u_e203_exu_excp.wfi_halt_req_dfflr.qout_r  <= _01158_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #1052] Lines: 41650-41651
    41650 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_hclkgen.hfextclk_rstsync.rst_n_a ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_hclkgen.hfextclk_rstsync.rst_sync_r  <= 2'h0;
    41651 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_hclkgen.hfextclk_rstsync.rst_sync_r  <= { \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_hclkgen.hfextclk_rstsync.rst_sync_r [0], 1'h1 };

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #145] Lines: 63232-63233
    63232 |   always @(posedge lfextclk)
    63233 |     \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.backupRegs_4  <= _06745_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #914] Lines: 42710-42711
    42710 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_gpioB.r_iofcfg  <= 32'd0;
    42711 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_gpioB.r_iofcfg  <= _02653_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #819] Lines: 44175-44176
    44175 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_event_en  <= 4'h0;
    44176 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_event_en  <= _03358_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #911] Lines: 42939-42940
    42939 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_i2c0.byte_controller.ack_out  <= 1'h0;
    42940 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_i2c0.byte_controller.ack_out  <= _02764_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #476] Lines: 57695-57696
    57695 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_uart0.uart_tx_fifo_i.pointer_out  <= 4'h0;
    57696 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_uart0.uart_tx_fifo_i.pointer_out  <= _05470_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #291] Lines: 60224-60225
    60224 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_spi1_apb_icb2apb.u_rsp_fifo.dp_gt0.vec_0_dfflrs.qout_r  <= 1'h1;
    60225 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_spi1_apb_icb2apb.u_rsp_fifo.dp_gt0.vec_0_dfflrs.qout_r  <= _06365_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #79] Lines: 65155-65156
    65155 |     if (\u_e203_subsys_top.u_sirv_aon_top.aon_reset ) \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.wdog.ip  <= 1'h0;
    65156 |     else \u_e203_subsys_top.u_sirv_aon_top.u_sirv_aon_wrapper.u_sirv_aon.wdog.ip  <= _06938_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #955] Lines: 42443-42444
    42443 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_gpioA_apb_icb2apb.u_rsp_fifo.dp_gt0.wptr_vec_0_dfflrs.qout_r  <= 1'h1;
    42444 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_gpioA_apb_icb2apb.u_rsp_fifo.dp_gt0.wptr_vec_0_dfflrs.qout_r  <= _02556_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #1220] Lines: 38775-38776
    38775 |   always @(posedge \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_core.u_e203_exu.u_e203_exu_alu.u_e203_exu_alu_dpath.sbf_0_dffl.clk )
    38776 |     \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_core.u_e203_exu.u_e203_exu_alu.u_e203_exu_nice.u_nice_itag_fifo.dp_gt0.fifo_rf[1].fifo_rf_dffl.qout_r  <= _01019_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #772] Lines: 44316-44317
    44316 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_timer1_ch3_mode  <= 3'h0;
    44317 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_perips_apb_pwm.u_apb_if.r_timer1_ch3_mode  <= _03297_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #52] Lines: 65491-65492
    65491 |     if (!\u_e203_subsys_top.u_sirv_debug_module.jtag_dtm_gen.u_sirv_jtag_dtm.u_jtag2debug_cdc_rx.buf_dat_dfflr.rst_n ) \u_e203_subsys_top.u_sirv_debug_module.jtag_dtm_gen.u_sirv_jtag_dtm.u_jtag2debug_cdc_tx.o_rdy_sync_dffr.qout_r  <= 1'h0;
    65492 |     else \u_e203_subsys_top.u_sirv_debug_module.jtag_dtm_gen.u_sirv_jtag_dtm.u_jtag2debug_cdc_tx.o_rdy_sync_dffr.qout_r  <= \u_e203_subsys_top.u_sirv_debug_module.jtag_dtm_gen.u_sirv_jtag_dtm.u_jtag2debug_cdc_tx.u_o_rdy_sync.sync_gen[1].i_is_not_0.sync_dffr.qout_r ;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #292] Lines: 60220-60221
    60220 |     if (!\u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_reset_ctrl.rst_n ) \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_spi1_apb_icb2apb.u_rsp_fifo.dp_gt0.rptr_vec_0_dfflrs.qout_r  <= 1'h1;
    60221 |     else \u_e203_subsys_top.u_e203_subsys_main.u_e203_subsys_perips.u_spi1_apb_icb2apb.u_rsp_fifo.dp_gt0.rptr_vec_0_dfflrs.qout_r  <= _06364_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #1158] Lines: 40128-40129
    40128 |   always @(posedge \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_core.u_e203_exu.u_e203_exu_alu.u_e203_exu_alu_dpath.sbf_0_dffl.clk )
    40129 |     \u_e203_subsys_top.u_e203_subsys_main.u_e203_cpu_top.u_e203_cpu.u_e203_core.u_e203_exu.u_e203_exu_regfile.regfile[28].rfno0.rf_dffl.qout_r  <= _01716_;

=== Merged Finding: Cwe1271 | e203_soc_top ===
Instance Path: cwe1271
Source File: examples/fixtures/larger_designs/verilog/hummingbirdv2/e203_soc_netlist.v
  [Sub-components: Match #648] Lines: 54386-54387
